Time,Regime
2025-03-17 00:09:06.292201562 +0530 IST,2
2025-03-17 00:09:09.292530213 +0530 IST,2
2025-03-17 00:09:10.29256644 +0530 IST,2
2025-03-17 00:09:11.292165631 +0530 IST,2
2025-03-17 00:09:12.292241834 +0530 IST,2
2025-03-17 00:09:13.292179093 +0530 IST,2
2025-03-17 00:09:14.292214159 +0530 IST,2
2025-03-17 00:09:15.292297742 +0530 IST,2
2025-03-17 00:09:16.292363604 +0530 IST,2
2025-03-17 00:09:17.292293032 +0530 IST,2
2025-03-17 00:09:18.292490554 +0530 IST,2
2025-03-17 00:09:19.292418892 +0530 IST,2
2025-03-17 00:09:20.292312694 +0530 IST,2
2025-03-17 00:09:21.292296169 +0530 IST,2
2025-03-17 00:09:22.292176335 +0530 IST,2
2025-03-17 00:09:23.292188141 +0530 IST,2
2025-03-17 00:09:24.292198788 +0530 IST,2
2025-03-17 00:09:25.292213556 +0530 IST,2
2025-03-17 00:09:26.292333781 +0530 IST,2
2025-03-17 00:09:27.292487207 +0530 IST,2
2025-03-17 00:09:28.292257316 +0530 IST,2
2025-03-17 00:09:29.292230695 +0530 IST,2
2025-03-17 00:09:30.292284155 +0530 IST,2
2025-03-17 00:09:31.292355734 +0530 IST,2
2025-03-17 00:09:32.292112813 +0530 IST,2
2025-03-17 00:09:33.292617933 +0530 IST,2
2025-03-17 00:09:34.292138561 +0530 IST,2
2025-03-17 00:09:35.292521706 +0530 IST,2
2025-03-17 00:09:36.292214909 +0530 IST,2
2025-03-17 00:09:37.292194779 +0530 IST,2
2025-03-17 00:09:38.292376141 +0530 IST,2
2025-03-17 00:09:39.292108882 +0530 IST,2
2025-03-17 00:09:40.292474802 +0530 IST,2
2025-03-17 00:09:41.292275284 +0530 IST,2
2025-03-17 00:09:42.292184452 +0530 IST,2
2025-03-17 00:09:43.292198074 +0530 IST,2
2025-03-17 00:09:44.29209427 +0530 IST,2
2025-03-17 00:09:45.29230501 +0530 IST,2
2025-03-17 00:09:46.292497354 +0530 IST,2
2025-03-17 00:09:47.292252687 +0530 IST,2
2025-03-17 00:09:48.29225246 +0530 IST,2
2025-03-17 00:09:49.292285902 +0530 IST,2
2025-03-17 00:09:50.29244503 +0530 IST,2
2025-03-17 00:09:51.293255269 +0530 IST,2
2025-03-17 00:09:52.292233687 +0530 IST,2
2025-03-17 00:09:53.29210308 +0530 IST,2
2025-03-17 00:09:54.292222905 +0530 IST,2
2025-03-17 00:09:55.292482723 +0530 IST,2
2025-03-17 00:09:56.292213172 +0530 IST,2
2025-03-17 00:09:57.292302506 +0530 IST,2
2025-03-17 00:09:58.292674322 +0530 IST,2
2025-03-17 00:09:59.292505835 +0530 IST,2
2025-03-17 00:10:00.292637799 +0530 IST,2
2025-03-17 00:10:01.292112898 +0530 IST,2
2025-03-17 00:10:02.292097292 +0530 IST,2
2025-03-17 00:10:03.292180681 +0530 IST,2
2025-03-17 00:10:04.292572674 +0530 IST,2
2025-03-17 00:10:05.292240945 +0530 IST,2
2025-03-17 00:10:06.292390424 +0530 IST,2
2025-03-17 00:10:07.292440641 +0530 IST,2
2025-03-17 00:10:08.292489528 +0530 IST,2
2025-03-17 00:10:09.292266705 +0530 IST,2
2025-03-17 00:10:10.292208935 +0530 IST,2
2025-03-17 00:10:11.292320355 +0530 IST,2
2025-03-17 00:10:12.29216973 +0530 IST,2
2025-03-17 00:10:13.29217429 +0530 IST,2
2025-03-17 00:10:14.292222081 +0530 IST,2
2025-03-17 00:10:15.292241686 +0530 IST,2
2025-03-17 00:10:16.292323815 +0530 IST,2
2025-03-17 00:10:17.292269269 +0530 IST,2
2025-03-17 00:10:18.29217867 +0530 IST,2
2025-03-17 00:10:19.292185055 +0530 IST,2
2025-03-17 00:10:20.292315875 +0530 IST,2
2025-03-17 00:10:21.292397156 +0530 IST,2
2025-03-17 00:10:22.292321137 +0530 IST,2
2025-03-17 00:10:23.292364432 +0530 IST,2
2025-03-17 00:10:24.292404816 +0530 IST,2
2025-03-17 00:10:25.29206373 +0530 IST,2
2025-03-17 00:10:26.292422252 +0530 IST,2
2025-03-17 00:10:27.292555636 +0530 IST,2
2025-03-17 00:10:28.292547343 +0530 IST,2
2025-03-17 00:10:29.29234364 +0530 IST,2
2025-03-17 00:10:30.292641145 +0530 IST,2
2025-03-17 00:10:31.292310423 +0530 IST,2
2025-03-17 00:10:32.292388667 +0530 IST,2
2025-03-17 00:10:33.292330883 +0530 IST,2
2025-03-17 00:10:34.292618395 +0530 IST,2
2025-03-17 00:10:35.292268707 +0530 IST,2
2025-03-17 00:10:36.292441206 +0530 IST,2
2025-03-17 00:10:37.292354971 +0530 IST,2
2025-03-17 00:10:38.292226714 +0530 IST,2
2025-03-17 00:10:39.292348636 +0530 IST,2
2025-03-17 00:10:40.292339236 +0530 IST,2
2025-03-17 00:10:41.292115939 +0530 IST,2
2025-03-17 00:10:42.292121595 +0530 IST,2
2025-03-17 00:10:43.292512387 +0530 IST,2
2025-03-17 00:10:44.292255351 +0530 IST,2
2025-03-17 00:10:45.292229413 +0530 IST,2
2025-03-17 00:10:46.292480458 +0530 IST,2
2025-03-17 00:10:47.292194522 +0530 IST,2
2025-03-17 00:10:48.292388537 +0530 IST,2
2025-03-17 00:10:49.292199627 +0530 IST,2
2025-03-17 00:10:50.292159879 +0530 IST,2
2025-03-17 00:10:51.29252823 +0530 IST,2
2025-03-17 00:10:52.292124303 +0530 IST,2
2025-03-17 00:10:53.292472858 +0530 IST,2
2025-03-17 00:10:54.292420599 +0530 IST,2
2025-03-17 00:10:55.292470304 +0530 IST,2
2025-03-17 00:10:56.292310226 +0530 IST,2
2025-03-17 00:10:57.292330818 +0530 IST,2
2025-03-17 00:10:58.292230598 +0530 IST,2
2025-03-17 00:10:59.292145509 +0530 IST,2
2025-03-17 00:11:00.292422188 +0530 IST,2
2025-03-17 00:11:01.292707176 +0530 IST,2
2025-03-17 00:11:02.292249033 +0530 IST,2
2025-03-17 00:11:03.292158892 +0530 IST,2
2025-03-17 00:11:04.29226937 +0530 IST,2
2025-03-17 00:11:05.292437233 +0530 IST,2
2025-03-17 00:11:07.292199354 +0530 IST,2
2025-03-17 00:11:08.292188854 +0530 IST,2
2025-03-17 00:11:09.292456251 +0530 IST,2
2025-03-17 00:11:10.292317686 +0530 IST,2
2025-03-17 00:11:11.292386636 +0530 IST,2
2025-03-17 00:11:12.292126126 +0530 IST,2
2025-03-17 00:11:13.292208522 +0530 IST,2
2025-03-17 00:11:14.292991193 +0530 IST,2
2025-03-17 00:11:15.29258043 +0530 IST,2
2025-03-17 00:11:16.292513599 +0530 IST,2
2025-03-17 00:11:17.292305791 +0530 IST,2
2025-03-17 00:11:18.292293659 +0530 IST,2
2025-03-17 00:11:19.292209076 +0530 IST,2
2025-03-17 00:11:20.292308044 +0530 IST,2
2025-03-17 00:11:22.2923805 +0530 IST,2
2025-03-17 00:11:23.292203321 +0530 IST,2
2025-03-17 00:11:24.292289967 +0530 IST,2
2025-03-17 00:11:25.292296152 +0530 IST,2
2025-03-17 00:11:26.292121869 +0530 IST,2
2025-03-17 00:11:27.29214423 +0530 IST,2
2025-03-17 00:11:28.29285242 +0530 IST,2
2025-03-17 00:11:29.292373478 +0530 IST,2
2025-03-17 00:11:30.292271323 +0530 IST,2
2025-03-17 00:11:31.292306727 +0530 IST,2
2025-03-17 00:11:32.292159738 +0530 IST,2
2025-03-17 00:11:33.292511698 +0530 IST,2
2025-03-17 00:11:34.292348479 +0530 IST,2
2025-03-17 00:11:35.292433195 +0530 IST,2
2025-03-17 00:11:36.292317861 +0530 IST,2
2025-03-17 00:11:37.292368647 +0530 IST,2
2025-03-17 00:11:38.29422013 +0530 IST,2
2025-03-17 00:11:39.29220321 +0530 IST,2
2025-03-17 00:11:40.292432566 +0530 IST,2
2025-03-17 00:11:41.292444868 +0530 IST,2
2025-03-17 00:11:42.292173905 +0530 IST,2
2025-03-17 00:11:43.29229502 +0530 IST,2
2025-03-17 00:11:44.292386761 +0530 IST,2
2025-03-17 00:11:45.292197797 +0530 IST,2
2025-03-17 00:11:46.292418026 +0530 IST,2
2025-03-17 00:11:47.292154697 +0530 IST,2
2025-03-17 00:11:48.292483101 +0530 IST,2
2025-03-17 00:11:49.292468091 +0530 IST,2
2025-03-17 00:11:50.292585239 +0530 IST,2
2025-03-17 00:11:51.292226458 +0530 IST,2
2025-03-17 00:11:52.292137426 +0530 IST,2
2025-03-17 00:11:53.292196894 +0530 IST,2
2025-03-17 00:11:54.292532469 +0530 IST,2
2025-03-17 00:11:55.292199428 +0530 IST,2
2025-03-17 00:11:56.292616399 +0530 IST,2
2025-03-17 00:11:57.29222539 +0530 IST,2
2025-03-17 00:11:58.292081143 +0530 IST,2
2025-03-17 00:11:59.292634605 +0530 IST,2
2025-03-17 00:12:00.292241699 +0530 IST,2
2025-03-17 00:12:01.292589442 +0530 IST,2
2025-03-17 00:12:02.292544886 +0530 IST,2
2025-03-17 00:12:03.292577851 +0530 IST,2
2025-03-17 00:12:04.292423226 +0530 IST,2
2025-03-17 00:12:05.292185187 +0530 IST,2
2025-03-17 00:12:06.292562934 +0530 IST,2
2025-03-17 00:12:07.292323531 +0530 IST,2
2025-03-17 00:12:08.292160387 +0530 IST,2
2025-03-17 00:12:09.29215847 +0530 IST,2
2025-03-17 00:12:10.292689691 +0530 IST,2
2025-03-17 00:12:11.292201635 +0530 IST,2
2025-03-17 00:12:12.292215452 +0530 IST,2
2025-03-17 00:12:13.292191445 +0530 IST,2
2025-03-17 00:12:14.292095185 +0530 IST,2
2025-03-17 00:12:15.292444734 +0530 IST,2
2025-03-17 00:12:16.292168873 +0530 IST,2
2025-03-17 00:12:17.292344212 +0530 IST,2
2025-03-17 00:12:18.29223008 +0530 IST,2
2025-03-17 00:12:19.292192844 +0530 IST,2
2025-03-17 00:12:20.29221717 +0530 IST,2
2025-03-17 00:12:21.292431271 +0530 IST,2
2025-03-17 00:12:22.292300467 +0530 IST,2
2025-03-17 00:12:23.292295415 +0530 IST,2
2025-03-17 00:12:24.292647424 +0530 IST,2
2025-03-17 00:12:25.292201907 +0530 IST,2
2025-03-17 00:12:26.292083641 +0530 IST,2
2025-03-17 00:12:27.292168817 +0530 IST,2
2025-03-17 00:12:28.292170288 +0530 IST,2
2025-03-17 00:12:29.292099409 +0530 IST,2
2025-03-17 00:12:30.292299798 +0530 IST,2
2025-03-17 00:12:31.292179477 +0530 IST,2
2025-03-17 00:12:32.292260089 +0530 IST,2
2025-03-17 00:12:33.292069999 +0530 IST,2
2025-03-17 00:12:34.292404798 +0530 IST,2
2025-03-17 00:12:35.292072001 +0530 IST,2
2025-03-17 00:12:36.292192467 +0530 IST,2
2025-03-17 00:12:37.292126645 +0530 IST,2
2025-03-17 00:12:38.292214972 +0530 IST,2
2025-03-17 00:12:39.292309029 +0530 IST,2
2025-03-17 00:12:40.292502565 +0530 IST,2
2025-03-17 00:12:41.292170752 +0530 IST,2
2025-03-17 00:12:42.29230754 +0530 IST,2
2025-03-17 00:12:43.292645355 +0530 IST,2
2025-03-17 00:12:44.29247247 +0530 IST,2
2025-03-17 00:12:45.292441302 +0530 IST,2
2025-03-17 00:12:46.29222367 +0530 IST,2
2025-03-17 00:12:47.29211008 +0530 IST,2
2025-03-17 00:12:48.292185931 +0530 IST,2
2025-03-17 00:12:49.292248867 +0530 IST,2
2025-03-17 00:12:50.292040661 +0530 IST,2
2025-03-17 00:12:51.292187016 +0530 IST,2
2025-03-17 00:12:52.292244089 +0530 IST,2
2025-03-17 00:12:53.292541326 +0530 IST,2
2025-03-17 00:12:54.292278759 +0530 IST,2
2025-03-17 00:12:55.292415934 +0530 IST,2
2025-03-17 00:12:56.292824262 +0530 IST,2
2025-03-17 00:12:57.29219192 +0530 IST,2
2025-03-17 00:12:58.292030508 +0530 IST,2
2025-03-17 00:12:59.29202038 +0530 IST,2
2025-03-17 00:13:00.292436249 +0530 IST,2
2025-03-17 00:13:01.292105785 +0530 IST,2
2025-03-17 00:13:02.292458689 +0530 IST,2
2025-03-17 00:13:03.305568881 +0530 IST,2
2025-03-17 00:13:04.29221613 +0530 IST,2
2025-03-17 00:13:05.292156999 +0530 IST,2
2025-03-17 00:13:06.292216632 +0530 IST,2
2025-03-17 00:13:07.29253141 +0530 IST,2
2025-03-17 00:13:08.2923277 +0530 IST,2
2025-03-17 00:13:09.292399919 +0530 IST,2
2025-03-17 00:13:10.292277274 +0530 IST,2
2025-03-17 00:13:11.292330772 +0530 IST,2
2025-03-17 00:13:12.292483313 +0530 IST,2
2025-03-17 00:13:13.292507719 +0530 IST,2
2025-03-17 00:13:14.292133127 +0530 IST,2
2025-03-17 00:13:15.292152186 +0530 IST,2
2025-03-17 00:13:16.292308052 +0530 IST,2
2025-03-17 00:13:17.292392687 +0530 IST,2
2025-03-17 00:13:18.292146131 +0530 IST,2
2025-03-17 00:13:19.292455904 +0530 IST,2
2025-03-17 00:13:20.292256486 +0530 IST,2
2025-03-17 00:13:21.292273527 +0530 IST,2
2025-03-17 00:13:22.292309799 +0530 IST,2
2025-03-17 00:13:23.29219533 +0530 IST,2
2025-03-17 00:13:24.292240872 +0530 IST,2
2025-03-17 00:13:25.292369115 +0530 IST,2
2025-03-17 00:13:26.292345315 +0530 IST,2
2025-03-17 00:13:27.29224207 +0530 IST,2
2025-03-17 00:13:28.292214621 +0530 IST,2
2025-03-17 00:13:29.292221639 +0530 IST,2
2025-03-17 00:13:30.29244714 +0530 IST,2
2025-03-17 00:13:31.292376981 +0530 IST,2
2025-03-17 00:13:32.292190212 +0530 IST,2
2025-03-17 00:13:33.292207 +0530 IST,2
2025-03-17 00:13:34.292587793 +0530 IST,2
2025-03-17 00:13:35.292328394 +0530 IST,2
2025-03-17 00:13:36.29224692 +0530 IST,2
2025-03-17 00:13:38.292188704 +0530 IST,2
2025-03-17 00:13:39.292128002 +0530 IST,2
2025-03-17 00:13:40.292375926 +0530 IST,2
2025-03-17 00:13:41.292016214 +0530 IST,2
2025-03-17 00:13:42.292388598 +0530 IST,2
2025-03-17 00:13:43.292176343 +0530 IST,2
2025-03-17 00:13:44.292401277 +0530 IST,2
2025-03-17 00:13:45.292296339 +0530 IST,2
2025-03-17 00:13:46.292320836 +0530 IST,2
2025-03-17 00:13:47.292219841 +0530 IST,2
2025-03-17 00:13:48.292299163 +0530 IST,2
2025-03-17 00:13:49.29230979 +0530 IST,2
2025-03-17 00:13:50.292175031 +0530 IST,2
2025-03-17 00:13:51.292202813 +0530 IST,2
2025-03-17 00:13:52.292233957 +0530 IST,2
2025-03-17 00:13:53.292249412 +0530 IST,2
2025-03-17 00:13:54.292323544 +0530 IST,2
2025-03-17 00:13:55.292359191 +0530 IST,2
2025-03-17 00:13:56.292376596 +0530 IST,2
2025-03-17 00:13:57.292354998 +0530 IST,2
2025-03-17 00:13:58.29228282 +0530 IST,2
2025-03-17 00:13:59.292201383 +0530 IST,2
2025-03-17 00:14:00.292284295 +0530 IST,2
2025-03-17 00:14:01.292202152 +0530 IST,2
2025-03-17 00:14:02.293003788 +0530 IST,2
2025-03-17 00:14:03.292430974 +0530 IST,2
2025-03-17 00:14:04.292195457 +0530 IST,2
2025-03-17 00:14:05.292463064 +0530 IST,2
2025-03-17 00:14:06.292407671 +0530 IST,2
2025-03-17 00:14:07.292213388 +0530 IST,2
2025-03-17 00:14:08.292574755 +0530 IST,2
2025-03-17 00:14:09.292552813 +0530 IST,2
2025-03-17 00:14:10.293017864 +0530 IST,2
2025-03-17 00:14:11.292195328 +0530 IST,2
2025-03-17 00:14:12.292321759 +0530 IST,2
2025-03-17 00:14:13.292243742 +0530 IST,2
2025-03-17 00:14:14.292108323 +0530 IST,2
2025-03-17 00:14:15.29232509 +0530 IST,2
2025-03-17 00:14:16.292079895 +0530 IST,2
2025-03-17 00:14:17.292497882 +0530 IST,2
2025-03-17 00:14:18.292211429 +0530 IST,2
2025-03-17 00:14:19.294763154 +0530 IST,2
2025-03-17 00:14:20.292213575 +0530 IST,2
2025-03-17 00:14:21.292449731 +0530 IST,2
2025-03-17 00:14:22.292853452 +0530 IST,2
2025-03-17 00:14:23.292096217 +0530 IST,2
2025-03-17 00:14:24.292512169 +0530 IST,2
2025-03-17 00:14:25.292520274 +0530 IST,2
2025-03-17 00:14:26.292279887 +0530 IST,2
2025-03-17 00:14:27.292548653 +0530 IST,2
2025-03-17 00:14:28.292333038 +0530 IST,2
2025-03-17 00:14:29.292149219 +0530 IST,2
2025-03-17 00:14:30.292230294 +0530 IST,2
2025-03-17 00:14:31.292068346 +0530 IST,2
2025-03-17 00:14:32.292213833 +0530 IST,2
2025-03-17 00:14:33.292248386 +0530 IST,2
2025-03-17 00:14:34.292229051 +0530 IST,2
2025-03-17 00:14:35.292129442 +0530 IST,2
2025-03-17 00:14:36.292235987 +0530 IST,2
2025-03-17 00:14:37.292080417 +0530 IST,2
2025-03-17 00:14:38.292275207 +0530 IST,2
2025-03-17 00:14:39.292490383 +0530 IST,2
2025-03-17 00:14:40.292136362 +0530 IST,2
2025-03-17 00:14:41.292084089 +0530 IST,2
2025-03-17 00:14:42.292171471 +0530 IST,2
2025-03-17 00:14:43.292314032 +0530 IST,2
2025-03-17 00:14:44.292304178 +0530 IST,2
2025-03-17 00:14:45.292458415 +0530 IST,2
2025-03-17 00:14:46.293375404 +0530 IST,2
2025-03-17 00:14:47.292279952 +0530 IST,2
2025-03-17 00:14:49.292189472 +0530 IST,2
2025-03-17 00:14:50.292400914 +0530 IST,2
2025-03-17 00:14:51.292247818 +0530 IST,2
2025-03-17 00:14:52.292159739 +0530 IST,2
2025-03-17 00:14:53.29241787 +0530 IST,2
2025-03-17 00:14:54.292628775 +0530 IST,2
2025-03-17 00:14:55.292127962 +0530 IST,2
2025-03-17 00:14:56.292115129 +0530 IST,2
2025-03-17 00:14:57.292351171 +0530 IST,2
2025-03-17 00:14:58.292232833 +0530 IST,2
2025-03-17 00:14:59.292147924 +0530 IST,2
2025-03-17 00:15:00.292349522 +0530 IST,2
2025-03-17 00:15:01.292243022 +0530 IST,2
2025-03-17 00:15:02.292258291 +0530 IST,2
2025-03-17 00:15:03.29240587 +0530 IST,2
2025-03-17 00:15:04.29228437 +0530 IST,2
2025-03-17 00:15:05.292432211 +0530 IST,2
2025-03-17 00:15:06.292209497 +0530 IST,2
2025-03-17 00:15:07.292275411 +0530 IST,2
2025-03-17 00:15:08.292186353 +0530 IST,2
2025-03-17 00:15:09.292375974 +0530 IST,2
2025-03-17 00:15:10.292172626 +0530 IST,2
2025-03-17 00:15:11.292216145 +0530 IST,2
2025-03-17 00:15:12.292453588 +0530 IST,2
2025-03-17 00:15:13.292338088 +0530 IST,2
2025-03-17 00:15:14.292358766 +0530 IST,2
2025-03-17 00:15:15.292249291 +0530 IST,2
2025-03-17 00:15:16.292429037 +0530 IST,2
2025-03-17 00:15:17.292251732 +0530 IST,2
2025-03-17 00:15:18.292301793 +0530 IST,2
2025-03-17 00:15:19.292420065 +0530 IST,2
2025-03-17 00:15:20.292682487 +0530 IST,2
2025-03-17 00:15:21.292638843 +0530 IST,2
2025-03-17 00:15:22.292384171 +0530 IST,2
2025-03-17 00:15:23.292134172 +0530 IST,2
2025-03-17 00:15:24.292280438 +0530 IST,2
2025-03-17 00:15:27.292319656 +0530 IST,2
2025-03-17 00:15:28.292588436 +0530 IST,2
2025-03-17 00:15:29.292391949 +0530 IST,2
2025-03-17 00:15:30.292147491 +0530 IST,2
2025-03-17 00:15:31.292716242 +0530 IST,2
2025-03-17 00:15:32.292068067 +0530 IST,2
2025-03-17 00:15:33.292390735 +0530 IST,2
2025-03-17 00:15:34.292342533 +0530 IST,2
2025-03-17 00:15:35.292190507 +0530 IST,2
2025-03-17 00:15:36.29248775 +0530 IST,2
2025-03-17 00:15:37.292561876 +0530 IST,2
2025-03-17 00:15:38.292507028 +0530 IST,2
2025-03-17 00:15:39.292211938 +0530 IST,2
2025-03-17 00:15:40.292176499 +0530 IST,2
2025-03-17 00:15:41.29243958 +0530 IST,2
2025-03-17 00:15:42.292210966 +0530 IST,2
2025-03-17 00:15:43.292407362 +0530 IST,2
2025-03-17 00:15:44.292111927 +0530 IST,2
2025-03-17 00:15:45.29238354 +0530 IST,2
2025-03-17 00:15:46.292608752 +0530 IST,2
2025-03-17 00:15:47.292340189 +0530 IST,2
2025-03-17 00:15:48.292500773 +0530 IST,2
2025-03-17 00:15:49.292589712 +0530 IST,2
2025-03-17 00:15:50.292423625 +0530 IST,2
2025-03-17 00:15:51.292468592 +0530 IST,2
2025-03-17 00:15:52.292147138 +0530 IST,2
2025-03-17 00:15:53.292144942 +0530 IST,2
2025-03-17 00:15:54.292633228 +0530 IST,2
2025-03-17 00:15:55.292165352 +0530 IST,2
2025-03-17 00:15:56.292330738 +0530 IST,2
2025-03-17 00:15:57.292507304 +0530 IST,2
2025-03-17 00:15:58.292204544 +0530 IST,2
2025-03-17 00:15:59.29243216 +0530 IST,2
2025-03-17 00:16:00.292298115 +0530 IST,2
2025-03-17 00:16:01.292250171 +0530 IST,2
2025-03-17 00:16:02.292527248 +0530 IST,2
2025-03-17 00:16:03.29226273 +0530 IST,2
2025-03-17 00:16:04.292283311 +0530 IST,2
2025-03-17 00:16:05.292255838 +0530 IST,2
2025-03-17 00:16:06.292281902 +0530 IST,2
2025-03-17 00:16:07.292331799 +0530 IST,2
2025-03-17 00:16:08.292326547 +0530 IST,2
2025-03-17 00:16:09.340878379 +0530 IST,2
2025-03-17 00:16:10.292422043 +0530 IST,2
2025-03-17 00:16:11.292397244 +0530 IST,2
2025-03-17 00:16:12.292331687 +0530 IST,2
2025-03-17 00:16:13.292355701 +0530 IST,2
2025-03-17 00:16:14.292152914 +0530 IST,2
2025-03-17 00:16:15.292387272 +0530 IST,2
2025-03-17 00:16:16.292134538 +0530 IST,2
2025-03-17 00:16:17.292197921 +0530 IST,2
2025-03-17 00:16:18.29213313 +0530 IST,2
2025-03-17 00:16:19.292280568 +0530 IST,2
2025-03-17 00:16:20.292124245 +0530 IST,2
2025-03-17 00:16:21.29244155 +0530 IST,2
2025-03-17 00:16:22.292262809 +0530 IST,2
2025-03-17 00:16:23.29224703 +0530 IST,2
2025-03-17 00:16:24.292268398 +0530 IST,2
2025-03-17 00:16:25.292499466 +0530 IST,2
2025-03-17 00:16:26.292429199 +0530 IST,2
2025-03-17 00:16:27.292153482 +0530 IST,2
2025-03-17 00:16:28.292222734 +0530 IST,2
2025-03-17 00:16:29.292473251 +0530 IST,2
2025-03-17 00:16:30.292314585 +0530 IST,2
2025-03-17 00:16:31.292383433 +0530 IST,2
2025-03-17 00:16:32.292380074 +0530 IST,2
2025-03-17 00:16:33.292303255 +0530 IST,2
2025-03-17 00:16:34.292457954 +0530 IST,2
2025-03-17 00:16:35.292234731 +0530 IST,2
2025-03-17 00:16:36.292184626 +0530 IST,2
2025-03-17 00:16:37.292234879 +0530 IST,2
2025-03-17 00:16:38.292296627 +0530 IST,2
2025-03-17 00:16:39.29210126 +0530 IST,2
2025-03-17 00:16:40.292578317 +0530 IST,2
2025-03-17 00:16:41.292170218 +0530 IST,2
2025-03-17 00:16:42.292287218 +0530 IST,2
2025-03-17 00:16:43.292191682 +0530 IST,2
2025-03-17 00:16:44.292791057 +0530 IST,2
2025-03-17 00:16:45.2925042 +0530 IST,2
2025-03-17 00:16:46.292281675 +0530 IST,2
2025-03-17 00:16:47.292266662 +0530 IST,2
2025-03-17 00:16:48.292181143 +0530 IST,2
2025-03-17 00:16:49.292204875 +0530 IST,2
2025-03-17 00:16:50.292466678 +0530 IST,2
2025-03-17 00:16:51.292348236 +0530 IST,2
2025-03-17 00:16:52.292480622 +0530 IST,2
2025-03-17 00:16:53.292343727 +0530 IST,2
2025-03-17 00:16:54.292421639 +0530 IST,2
2025-03-17 00:16:55.292188305 +0530 IST,2
2025-03-17 00:16:56.292272157 +0530 IST,2
2025-03-17 00:16:57.292441309 +0530 IST,2
2025-03-17 00:16:58.292238647 +0530 IST,2
2025-03-17 00:16:59.292078745 +0530 IST,2
2025-03-17 00:17:00.292283657 +0530 IST,2
2025-03-17 00:17:01.292290002 +0530 IST,2
2025-03-17 00:17:02.29242318 +0530 IST,2
2025-03-17 00:17:03.292533782 +0530 IST,2
2025-03-17 00:17:04.292556558 +0530 IST,2
2025-03-17 00:17:05.292384231 +0530 IST,2
2025-03-17 00:17:06.292896765 +0530 IST,2
2025-03-17 00:17:07.292593271 +0530 IST,2
2025-03-17 00:17:08.292114508 +0530 IST,2
2025-03-17 00:17:09.292581584 +0530 IST,2
2025-03-17 00:17:10.292352367 +0530 IST,2
2025-03-17 00:17:11.292089262 +0530 IST,2
2025-03-17 00:17:12.292243195 +0530 IST,2
2025-03-17 00:17:13.292445154 +0530 IST,2
2025-03-17 00:17:14.292051076 +0530 IST,2
2025-03-17 00:17:15.292914003 +0530 IST,2
2025-03-17 00:17:16.292235725 +0530 IST,2
2025-03-17 00:17:17.292288502 +0530 IST,2
2025-03-17 00:17:18.292521129 +0530 IST,2
2025-03-17 00:17:19.292429302 +0530 IST,2
2025-03-17 00:17:20.292088772 +0530 IST,2
2025-03-17 00:17:21.292485807 +0530 IST,2
2025-03-17 00:17:22.2922362 +0530 IST,2
2025-03-17 00:17:23.292491557 +0530 IST,2
2025-03-17 00:17:24.292190864 +0530 IST,2
2025-03-17 00:17:25.292522658 +0530 IST,2
2025-03-17 00:17:26.292343011 +0530 IST,2
2025-03-17 00:17:27.292093603 +0530 IST,2
2025-03-17 00:17:28.292291743 +0530 IST,2
2025-03-17 00:17:29.292271318 +0530 IST,2
2025-03-17 00:17:30.292553134 +0530 IST,2
2025-03-17 00:17:31.291999474 +0530 IST,2
2025-03-17 00:17:32.29227463 +0530 IST,2
2025-03-17 00:17:33.292007193 +0530 IST,2
2025-03-17 00:17:34.292394219 +0530 IST,2
2025-03-17 00:17:35.292234075 +0530 IST,2
2025-03-17 00:17:36.292601978 +0530 IST,2
2025-03-17 00:17:37.292269765 +0530 IST,2
2025-03-17 00:17:38.292141057 +0530 IST,2
2025-03-17 00:17:39.292153918 +0530 IST,2
2025-03-17 00:17:40.292288972 +0530 IST,2
2025-03-17 00:17:41.292051468 +0530 IST,2
2025-03-17 00:17:42.292388036 +0530 IST,2
2025-03-17 00:17:43.292682639 +0530 IST,2
2025-03-17 00:17:44.292366509 +0530 IST,2
2025-03-17 00:17:45.292145784 +0530 IST,2
2025-03-17 00:17:46.292221805 +0530 IST,2
2025-03-17 00:17:47.292421777 +0530 IST,2
2025-03-17 00:17:48.29247644 +0530 IST,2
2025-03-17 00:17:49.292822238 +0530 IST,2
2025-03-17 00:17:50.292349845 +0530 IST,2
2025-03-17 00:17:51.292396896 +0530 IST,2
2025-03-17 00:17:52.29233334 +0530 IST,2
2025-03-17 00:17:53.292464498 +0530 IST,2
2025-03-17 00:17:54.292143262 +0530 IST,2
2025-03-17 00:17:55.292424323 +0530 IST,2
2025-03-17 00:17:56.292127067 +0530 IST,2
2025-03-17 00:17:57.292272572 +0530 IST,2
2025-03-17 00:17:58.292540738 +0530 IST,2
2025-03-17 00:18:00.292279111 +0530 IST,2
2025-03-17 00:18:01.292263428 +0530 IST,2
2025-03-17 00:18:02.292319558 +0530 IST,2
2025-03-17 00:18:03.292238897 +0530 IST,2
2025-03-17 00:18:04.29225672 +0530 IST,2
2025-03-17 00:18:05.292176788 +0530 IST,2
2025-03-17 00:18:06.292240717 +0530 IST,2
2025-03-17 00:18:07.292638724 +0530 IST,2
2025-03-17 00:18:08.292253943 +0530 IST,2
2025-03-17 00:18:09.292726625 +0530 IST,2
2025-03-17 00:18:10.292178537 +0530 IST,2
2025-03-17 00:18:11.292167979 +0530 IST,2
2025-03-17 00:18:12.292208461 +0530 IST,2
